Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
100,1156309267,charlesrayallday (4/7),0,104.65,P Clayton Kershaw P Robbie Ray OF Starling Marte SS Marcus Semien 3B Matt Chapman OF Corey Dickerson 1B Josh Bell 2B Josh Harrison OF Alex Gordon C Jonathan Lucroy,,Hunter Dozier,3B,3.38%,5
100,1156309276,charlesrayallday (6/7),0,104.65,P Clayton Kershaw P Robbie Ray OF Eddie Rosario SS Marcus Semien OF Whit Merrifield 3B Mike Moustakas C Salvador Perez 1B Lucas Duda OF Alex Gordon 2B Logan Forsythe,,Starling Marte,OF,2.95%,9
102,1156416394,afranko133,0,104.2,P Clayton Kershaw P Corey Kluber OF Chris Taylor 2B Jonathan Villar OF Josh Reddick SS Marwin González OF Austin Dean 1B Chris Davis 3B Taylor Ward C Jonathan Lucroy,,Eric Thames,1B,2.95%,3
103,1156318237,Emac (2/7),0,103.25,P Corey Kluber P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Steven Souza Jr. OF Stephen Piscotty 2B Ketel Marte SS Marwin González OF Mark Canha C Jonathan Lucroy,,Brett Gardner,OF,2.95%,9
104,1156360768,JP205,0,102.8,P Sonny Gray P John Gant OF Charlie Blackmon SS Trevor Story 3B Justin Turner 1B Max Muncy OF Cody Bellinger OF Lorenzo Cain C Yasmani Grandal 2B Hernán Pérez,,Jace Peterson,3B,2.95%,5
105,1156505716,maleeze (1/3),0,102.4,P Justin Verlander P Wei-Yin Chen OF Mitch Haniger OF Max Kepler OF Chris Taylor 2B Starlin Castro SS Nick Ahmed 1B Joe Mauer 3B Miguel Rojas C John Ryan Murphy,,David Dahl,OF,2.95%,7
106,1156552181,nyo420 (1/7),0,102.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton 3B Justin Turner SS Marcus Semien OF Matt Adams 2B Chad Pinder C Jonathan Lucroy 1B AJ Reed,,Gleyber Torres,2B,2.95%,10
107,1156482548,Mberk1717 (3/7),0,101.95,P Corey Kluber P Mike Fiers 1B Matt Carpenter 3B Eduardo Escobar OF Harrison Bader SS Andrelton Simmons C Mike Zunino OF Mark Canha OF Manuel Margot 2B Greg Garcia,,Michael Brantley,OF,2.95%,0
108,1156318239,Emac (4/7),0,101.25,P Corey Kluber P Robbie Ray 1B Paul Goldschmidt SS Eduardo Escobar OF Steven Souza Jr. 2B Ketel Marte OF Marwin González OF Chad Pinder C Tony Wolters 3B Taylor Ward,,DJ LeMahieu,2B,2.95%,12
109,1155894851,Patrick_Star (2/7),0,100.7,P Mike Fiers P Aníbal Sánchez 1B Paul Goldschmidt OF A.J. Pollock OF Starling Marte OF Corey Dickerson SS Nick Ahmed 2B Josh Harrison 3B Colin Moran C John Ryan Murphy,,Harrison Bader,OF,2.95%,7
110,1156325054,thisteamsucks (4/7),0,100.55,P Robbie Ray P Wei-Yin Chen 1B Paul Goldschmidt 3B Nolan Arenado OF A.J. Pollock C Yadier Molina OF Steven Souza Jr. OF Matt Adams SS Nick Ahmed 2B Ketel Marte,,Colin Moran,3B,2.53%,20
111,1156538158,Bigb16 (5/7),0,100.3,P Robbie Ray P Brett Kennedy 3B José Ramírez OF Charlie Blackmon SS Trevor Story OF Carlos González OF David Dahl 2B DJ LeMahieu 1B Neil Walker C Jonathan Lucroy,,Yasiel Puig,OF,2.53%,15
112,1156376577,melmarco (1/5),0,100.2,P Clayton Kershaw P Corey Kluber 3B Matt Carpenter OF Trey Mancini SS Miguel Rojas OF Mark Canha 2B David Fletcher OF Eric Young Jr. 1B Hunter Dozier C Jonathan Lucroy,,Aaron Hicks,OF,2.53%,8
113,1156430311,hardhatman (1/7),0,100,P Aníbal Sánchez P Robbie Ray 3B José Ramírez OF Michael Brantley 1B Edwin Encarnacion SS Carlos Correa OF Ramón Laureano OF Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Manny Piña,C,2.53%,0
113,1156430334,hardhatman (3/7),0,100,P Robbie Ray P Andrew Cashner 3B Matt Carpenter OF Khris Davis OF Carlos González OF David Dahl 2B DJ LeMahieu C Yasmani Grandal 1B Neil Walker SS Marwin González,,Greg Bird,1B,2.53%,0
115,1156309271,charlesrayallday (5/7),0,99.65,P Clayton Kershaw P Robbie Ray SS Francisco Lindor OF Eddie Rosario 3B Matt Chapman C Salvador Perez 1B Lucas Duda OF Alex Gordon 2B Logan Forsythe OF Rosell Herrera,,Taylor Ward,3B,2.53%,2
116,1156259208,reikojohns1,0,99.15,P Jhoulys Chacín P Sonny Gray OF Ronald Acuña Jr. OF Giancarlo Stanton OF Khris Davis 1B Freddie Freeman C Yan Gomes SS Marwin González 3B Miguel Rojas 2B José Pirela,,Salvador Perez,C,2.53%,9
117,1156327866,dublinking,0,98.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon SS Marcus Semien 3B Matt Chapman OF Matt Adams OF Mark Canha 1B Chris Davis 2B Logan Forsythe C Jonathan Lucroy,,Andrelton Simmons,SS,2.53%,12
118,1156303656,brink7,0,98.5,P Justin Verlander P Clayton Kershaw OF Cedric Mullins 3B Jace Peterson OF Mark Canha 1B Chris Davis SS Ronald Torreyes OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Starlin Castro,2B,2.53%,3
119,1156277607,bp42250 (3/4),0,98.10001,P Corey Kluber P Wei-Yin Chen 3B José Ramírez SS Francisco Lindor 1B Edwin Encarnacion OF Greg Allen OF Hernán Pérez OF Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Josh Harrison,2B,2.11%,9
120,1156146532,cptnspaulding (7/7),0,98,P Aníbal Sánchez P Robbie Ray OF A.J. Pollock 1B Max Muncy 3B Eduardo Escobar OF Cody Bellinger 2B Brian Dozier OF Steven Souza Jr. SS Nick Ahmed C John Ryan Murphy,,Robinson Canó,2B,2.11%,6
121,1156199007,mforo60 (4/7),0,97.95,P Clayton Kershaw P Aníbal Sánchez 3B Nolan Arenado 1B José Martínez SS Marcus Semien OF Cedric Mullins OF Mark Canha OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Gregory Polanco,OF,2.11%,19
122,1156306804,charlesrayallday (1/7),0,97.65,P Clayton Kershaw P Robbie Ray 1B Edwin Encarnacion OF Eddie Rosario 3B Matt Chapman OF Max Kepler SS Jorge Polanco OF Mark Canha 2B Logan Forsythe C Jonathan Lucroy,,Miguel Sanó,1B,2.11%,14
123,1156416068,jjones576 (1/2),0,97.55,P Robbie Ray P Wei-Yin Chen 1B Matt Carpenter OF Charlie Blackmon 3B Nolan Arenado SS Marcus Semien C Yadier Molina OF Matt Adams OF Stephen Piscotty 2B Logan Forsythe,,Eric Young Jr.,OF,2.11%,0
124,1156505717,maleeze (2/3),0,96.95,P Clayton Kershaw P Andrew Cashner OF Nelson Cruz C J.T. Realmuto OF Melky Cabrera 2B Kolten Wong 3B Matt Chapman OF Steven Souza Jr. 1B Yonder Alonso SS Nick Ahmed,,Jesús Aguilar,1B,2.11%,3
125,1155894853,Patrick_Star (4/7),0,96.7,P Mike Fiers P Aníbal Sánchez 1B Cody Bellinger OF Starling Marte OF Yasiel Puig C Yasmani Grandal OF Corey Dickerson SS Chris Taylor 2B Josh Harrison 3B Colin Moran,,Trevor Story,SS,2.11%,2
126,1156222981,kanemamba,0,96.4,P Mike Fiers P Robbie Ray 1B Matt Carpenter OF Khris Davis 3B Matt Chapman OF Greg Allen OF Stephen Piscotty 2B Ketel Marte SS Marwin González C Mike Zunino,,Manuel Margot,OF,2.11%,10
127,1156383459,qhefna,0,96.10001,P Corey Kluber P Wei-Yin Chen OF Charlie Blackmon 1B Edwin Encarnacion OF Nelson Cruz 3B Mike Moustakas 2B Neil Walker SS Ketel Marte OF Marwin González C Mike Zunino,,Adam Duvall,OF,2.11%,0
128,1156146526,cptnspaulding (1/7),0,96,P Aníbal Sánchez P Robbie Ray 3B Max Muncy OF Cody Bellinger OF Starling Marte OF Yasiel Puig C Yasmani Grandal SS Chris Taylor 1B Josh Bell 2B Josh Harrison,,Josh Bell,1B,1.69%,5
129,1156288721,KingofKongs,0,95.95,P Clayton Kershaw P Aníbal Sánchez OF Tyler O'Neill OF Melky Cabrera 1B Greg Bird OF Matt Adams 2B Neil Walker 3B Miguel Sanó SS Greg Garcia C Jonathan Lucroy,,Greg Allen,OF,1.69%,0
130,1156435466,gerome.chessen (2/7),0,94.5,P Justin Verlander P Clayton Kershaw 1B Tyler White 2B Josh Harrison 3B Miguel Rojas OF Jake Cave OF Magneuris Sierra SS Greg Garcia C Jonathan Lucroy OF Rosell Herrera,,Ryan O'Hearn,1B,1.69%,16
131,1156472267,Mberk1717 (2/7),0,94.25,P Corey Kluber P Robbie Ray 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yonder Alonso OF Josh Reddick C Martín Maldonado OF Mark Canha OF Manuel Margot,,Freddy Galvis,SS,1.69%,10
132,1156318396,LethargicLinemen (6/7),0,93.95,P Clayton Kershaw P Aníbal Sánchez 1B Cody Bellinger 2B Brian Dozier 3B Matt Chapman C Yadier Molina SS Marwin González OF Alex Gordon OF Mark Canha OF Craig Gentry,,Brett Kennedy,P,1.69%,10.45
133,1156445179,gerome.chessen (5/7),0,93.65,P Clayton Kershaw P Sonny Gray 1B José Martínez SS Marcus Semien 2B Robinson Canó OF Corey Dickerson OF Stephen Piscotty 3B Kyle Seager OF Rafael Ortega C John Ryan Murphy,,Derek Dietrich,1B,1.69%,3
134,1156325078,thisteamsucks (6/7),0,93.55,P Robbie Ray P Wei-Yin Chen 1B Matt Carpenter OF Charlie Blackmon SS Francisco Lindor OF Tyler O'Neill 3B Matt Chapman C Yadier Molina OF Matt Adams 2B Greg Garcia,,David Peralta,OF,1.69%,3
135,1156347810,mrohrbach73 (7/7),0,93.35,P Clayton Kershaw P Jaime Barria 3B Nolan Arenado SS Trevor Story OF David Dahl 1B Ryan McMahon OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy OF Rosell Herrera,,Willians Astudillo,3B,1.27%,5
136,1156471126,dope58,0,93.2,P Clayton Kershaw P Corey Kluber OF Dee Gordon SS Jorge Polanco OF Trey Mancini 3B Colin Moran OF Mark Canha 1B Chris Davis 2B Logan Forsythe C Caleb Joseph,,Dee Gordon,OF,1.27%,3
137,1156559942,nyo420 (5/7),0,93.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton 1B Cody Bellinger SS Marcus Semien OF Matt Adams 2B Chad Pinder 3B Taylor Ward C Jonathan Lucroy,,Eric Hosmer,1B,1.27%,2
138,1156146530,cptnspaulding (5/7),0,93,P Aníbal Sánchez P Sonny Gray OF Giancarlo Stanton 3B Miguel Andújar OF Nelson Cruz OF Mitch Haniger 2B Robinson Canó 1B Ryon Healy C Mike Zunino SS Ronald Torreyes,,Austin Romine,C,1.27%,24
139,1156463139,thor9,0,92.95,P Heath Fillmyer P Brett Kennedy 3B José Ramírez 1B Paul Goldschmidt OF Mike Trout OF Christian Yelich OF Ronald Acuña Jr. SS Francisco Lindor 2B Jose Altuve C Salvador Perez,,Kole Calhoun,OF,1.27%,0
140,1156303660,dbash12 (4/4),0,92.85,P Justin Verlander P Andrew Cashner OF Tyler O'Neill 3B Alex Bregman 2B Jose Altuve SS Carlos Correa OF Harrison Bader OF Tony Kemp 1B Tyler White C Austin Hedges,,Stephen Gonsalves,P,1.27%,0.65
141,1156306153,stayeduptolate,0,92.65,P Clayton Kershaw P Robbie Ray 3B Nolan Arenado OF A.J. Pollock C Yadier Molina 1B Matt Adams OF Jake Cave 2B Logan Forsythe SS Greg Garcia OF Rosell Herrera,,Austin Hedges,C,1.27%,17
141,1156358982,jd197305,0,92.65,P Jameson Taillon P Aníbal Sánchez OF Charlie Blackmon SS Trevor Story 3B Matt Chapman 2B Gleyber Torres 1B Neil Walker OF Ramón Laureano C Yan Gomes OF Mark Canha,,Max Kepler,OF,1.27%,0
143,1156367641,patoshea123,0,92.55,P Corey Kluber P Aníbal Sánchez OF Eddie Rosario 3B Matt Chapman 2B Gleyber Torres OF Steven Souza Jr. 1B Yonder Alonso SS Marwin González OF Chad Pinder C Mike Zunino,,Whit Merrifield,OF,1.27%,12
144,1156559925,nyo420 (2/7),0,92.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton SS Marcus Semien OF Matt Adams 1B Eric Hosmer 2B Chad Pinder 3B Taylor Ward C Jonathan Lucroy,,Adalberto Mondesi,SS,1.27%,15
145,1156498348,GiveBaronYourMoney (7/7),0,92.1,P Justin Verlander P Corey Kluber 3B Miguel Sanó OF Ramón Laureano SS Miguel Rojas OF Austin Dean 1B Chris Davis OF Magneuris Sierra 2B Greg Garcia C Jonathan Lucroy,,Jed Lowrie,2B,1.27%,3
146,1156486923,zekethedane,0,92.05,P German Márquez P Wei-Yin Chen 3B José Ramírez SS Francisco Lindor OF Carlos González 1B Edwin Encarnacion OF Derek Dietrich OF Stephen Piscotty 2B Jason Kipnis C Yan Gomes,,Yuli Gurriel,1B,1.27%,16
147,1156193041,mforo60 (2/7),0,91.95,P Clayton Kershaw P Aníbal Sánchez 3B Nolan Arenado SS Marcus Semien OF Matt Adams 2B Neil Walker 1B Tyler White OF Mark Canha OF Craig Gentry C Jonathan Lucroy,,JT Riddle,SS,1.27%,2
148,1156317061,thisteamsucks (2/7),0,91.65,P Clayton Kershaw P Robbie Ray 1B Jesús Aguilar OF Eric Thames 3B Mike Moustakas OF Hernán Pérez C Manny Piña SS Marwin González OF Mark Canha 2B Logan Forsythe,,Magneuris Sierra,OF,1.27%,0
149,1156293579,t5662jp (4/7),0,91.6,P Aníbal Sánchez P Brett Kennedy 3B Nolan Arenado OF Giancarlo Stanton OF Khris Davis OF Carlos González 2B DJ LeMahieu 1B Ryan McMahon SS Marcus Semien C Tony Wolters,,J.T. Realmuto,C,1.27%,12
150,1156281959,scotchrox,0,91.4,P Mike Fiers P Robbie Ray OF Ronald Acuña Jr. 1B Freddie Freeman 3B Travis Shaw C Yadier Molina 2B Robinson Canó OF Trey Mancini SS Miguel Rojas OF Jake Cave,,Ryon Healy,1B,0.84%,2
151,1156318238,Emac (3/7),0,91.25,P Corey Kluber P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Steven Souza Jr. SS Ketel Marte OF Marwin González OF Alex Gordon C Tony Wolters 2B Logan Forsythe,,Renato Núñez,3B,0.84%,2
151,1156330788,jjforte06,0,91.25,P Corey Kluber P Robbie Ray OF Melky Cabrera SS Marcus Semien 3B Matt Chapman OF Corey Dickerson 1B Yonder Alonso 2B Jason Kipnis OF Chad Pinder C Jonathan Lucroy,,José Pirela,2B,0.84%,0
153,1156248299,FreeSoda (6/7),0,90.95,P Clayton Kershaw P Aníbal Sánchez OF Melky Cabrera OF Cedric Mullins 1B Yonder Alonso 2B Jason Kipnis 3B Renato Núñez C Yan Gomes SS Marwin González OF Craig Gentry,,Ryan McMahon,1B,0.84%,5
153,1156318385,LethargicLinemen (5/7),0,90.95,P Clayton Kershaw P Aníbal Sánchez 1B Cody Bellinger SS Marcus Semien 3B Matt Chapman OF Nick Markakis OF Stephen Piscotty OF Mark Canha 2B Logan Forsythe C Jonathan Lucroy,,Albert Pujols,1B,0.84%,0
155,1156559184,uncleross5,0,90.7,P Robbie Ray P Sonny Gray 3B José Ramírez OF Giancarlo Stanton OF Michael Brantley OF Cody Bellinger 2B Neil Walker 1B Tyler White SS Marwin González C John Ryan Murphy,,Tyler Flowers,C,0.84%,0
156,1156439985,hardhatman (6/7),0,90,P Robbie Ray P Andrew Cashner OF Charlie Blackmon SS Francisco Lindor OF Carlos González OF David Dahl 3B Max Muncy 1B Edwin Encarnacion 2B Kolten Wong C Mike Zunino,,Franmil Reyes,OF,0.84%,14
157,1156482723,Mberk1717 (6/7),0,89.85,P Justin Verlander P Aníbal Sánchez 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Tyler White OF Austin Dean OF Eric Young Jr. C Jonathan Lucroy OF Rosell Herrera,,Heath Fillmyer,P,0.84%,18.5
158,1156538177,Bigb16 (7/7),0,89.7,P Robbie Ray P Sonny Gray 1B Paul Goldschmidt SS Francisco Lindor OF A.J. Pollock 3B Eduardo Escobar OF Eddie Rosario OF Steven Souza Jr. 2B Logan Forsythe C John Ryan Murphy,,Kyle Seager,3B,0.84%,9
159,1156195012,fivestarco (1/5),0,88.45,P Aníbal Sánchez P Jhoulys Chacín OF Charlie Blackmon 3B Nolan Arenado OF Tyler O'Neill 1B Cody Bellinger OF Matt Adams C Manny Piña SS Marwin González 2B Greg Garcia,,Tim Beckham,3B,0.84%,0
159,1156201033,fivestarco (4/5),0,88.45,P Aníbal Sánchez P Jhoulys Chacín OF Charlie Blackmon 3B Nolan Arenado OF Tyler O'Neill 1B Cody Bellinger OF Matt Adams C Manny Piña SS Marwin González 2B Greg Garcia,,Joe Mauer,1B,0.84%,6
161,1156389840,TDs_n_Beer,0,88.25,P Corey Kluber P Robbie Ray OF Brett Gardner OF Eric Thames 2B Starlin Castro 1B Derek Dietrich SS Ketel Marte OF Trey Mancini 3B Colin Moran C Mike Zunino,,Tyler Austin,1B,0.42%,17
162,1156559932,nyo420 (3/7),0,88.15,P Jhoulys Chacín P Robbie Ray OF Charlie Blackmon OF Giancarlo Stanton SS Marcus Semien OF Matt Adams 1B Tyler White 2B Chad Pinder 3B David Fletcher C Jonathan Lucroy,,Charlie Culberson,3B,0.42%,0
163,1156477558,danno_35 (2/2),0,88.10001,P Corey Kluber P Wei-Yin Chen OF Khris Davis 1B Max Muncy OF Cody Bellinger 2B Brian Dozier 3B Matt Chapman OF Stephen Piscotty SS Freddy Galvis C Caleb Joseph,,Joc Pederson,OF,0.42%,0
164,1156529279,wilmur3,0,87.65,P Clayton Kershaw P Robbie Ray OF Giancarlo Stanton 2B Kolten Wong 3B Matt Chapman OF Matt Adams SS Miguel Rojas C Tony Wolters 1B Chris Davis OF Rosell Herrera,,René Rivera,C,0.42%,0
165,1156365318,ked78 (2/2),0,87.55,P Corey Kluber P Andrew Cashner 3B José Ramírez OF Mike Trout 2B Jose Altuve C Yadier Molina OF Nick Markakis 1B Tyler White OF Rafael Ortega SS Marwin González,,Ryan Braun,OF,0.42%,0
166,1156361236,sstone01,0,87.25,P Corey Kluber P Robbie Ray 3B Nolan Arenado 1B José Martínez C Yadier Molina OF Corey Dickerson OF Rafael Ortega SS Marwin González OF Jake Cave 2B Logan Forsythe,,Jean Segura,SS,0.42%,19
167,1156482584,Mberk1717 (4/7),0,86.85,P Justin Verlander P Aníbal Sánchez 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Tyler White C Mike Zunino OF Craig Gentry OF Eric Young Jr. OF Franmil Reyes,,Denard Span,OF,0.42%,17
168,1156498294,GiveBaronYourMoney (3/7),0,86.55,P Robbie Ray P Wei-Yin Chen 1B Matt Carpenter 3B Nolan Arenado OF Khris Davis OF Tyler O'Neill SS Marcus Semien C Yadier Molina OF Austin Dean 2B Logan Forsythe,,Ender Inciarte,OF,0.42%,0
168,1156498320,GiveBaronYourMoney (4/7),0,86.55,P Robbie Ray P Wei-Yin Chen 1B Matt Carpenter 3B Nolan Arenado OF Khris Davis OF Tyler O'Neill SS Marcus Semien C Yadier Molina OF Austin Dean 2B Logan Forsythe,,Tony Kemp,OF,0.42%,5
170,1156427435,sleipnir (1/2),0,86.2,P Clayton Kershaw P Corey Kluber OF Matt Adams 3B Johan Camargo OF Trey Mancini C Tony Wolters OF Mark Canha 1B Chris Davis 2B Logan Forsythe SS Greg Garcia,,Chris Herrmann,C,0.42%,0
171,1155894855,Patrick_Star (6/7),0,85.7,P Mike Fiers P Aníbal Sánchez OF Tyler O'Neill 3B Alex Bregman 1B José Martínez 2B Kolten Wong SS Carlos Correa OF Matt Adams C Martín Maldonado OF Marwin González,,Wade LeBlanc,P,0.42%,19.9
172,1156526667,MerMer3,0,85.5,P Clayton Kershaw P Wei-Yin Chen OF Cody Bellinger C Yasmani Grandal OF Max Kepler 3B Mike Moustakas SS JT Riddle 2B Jason Kipnis 1B Josh Bell OF Rafael Ortega,,Matt Olson,1B,0.42%,9
173,1156547839,4Lteam,0,85.35,P Jameson Taillon P Robbie Ray 3B José Ramírez OF Giancarlo Stanton OF Aaron Hicks 1B Greg Bird 2B Neil Walker OF Chad Pinder SS Ronald Torreyes C John Ryan Murphy,,Jorge Bonifacio,OF,0.42%,8
174,1156293577,t5662jp (2/7),0,84.9,P Corey Kluber P Jameson Taillon OF Giancarlo Stanton OF Aaron Hicks C Austin Romine 1B Neil Walker OF Jake Cave SS Ronald Torreyes 2B Logan Forsythe 3B Taylor Ward,,Gerardo Parra,OF,0.42%,0
175,1156245370,FreeSoda (1/7),0,84.65,P Clayton Kershaw P Robbie Ray SS Francisco Lindor 1B Yonder Alonso 2B Jason Kipnis 3B Renato Núñez C Yan Gomes OF Trey Mancini OF Mark Canha OF Craig Gentry,,Francisco Cervelli,C,0.42%,12
175,1156293581,t5662jp (6/7),0,84.65,P Clayton Kershaw P Robbie Ray OF Mike Trout 2B Travis Shaw C Salvador Perez 1B Albert Pujols OF Kole Calhoun SS Andrelton Simmons 3B David Fletcher OF Craig Gentry,,Austin Wynns,C,0.42%,0
177,1156295469,dbash12 (2/4),0,84,P Aníbal Sánchez P Robbie Ray OF Gregory Polanco OF Lorenzo Cain OF Starling Marte 1B Eric Thames 2B Travis Shaw C Yadier Molina 3B Mike Moustakas SS Freddy Galvis,,AJ Reed,1B,0.42%,0
177,1156505470,wildograhl,0,84,P Aníbal Sánchez P Sonny Gray OF Ronald Acuña Jr. OF Brett Gardner 1B Freddie Freeman OF Eric Thames 3B Travis Shaw 2B Gleyber Torres C Manny Piña SS Ronald Torreyes,,,
179,1156295164,xxxtheizxxx,0,83.65,P Clayton Kershaw P Sonny Gray SS Marcus Semien C Kurt Suzuki OF Matt Adams 3B Johan Camargo OF Stephen Piscotty 2B Neil Walker OF Chad Pinder 1B Chris Davis,,,
180,1156283458,Robins59,0,83.55,P Corey Kluber P Aníbal Sánchez OF Nelson Cruz OF Cody Bellinger OF Ryan Braun 3B Mike Moustakas 2B Jason Kipnis SS Marwin González 1B Chris Davis C Jonathan Lucroy,,,
181,1156201044,fivestarco (5/5),0,83.45,P Aníbal Sánchez P Jhoulys Chacín 1B Paul Goldschmidt 2B Jose Altuve 3B Matt Chapman SS Carlos Correa C Yadier Molina OF Stephen Piscotty OF Marwin González OF Alex Gordon,,,
181,1156549338,columbe13 (3/4),0,83.45,P Aníbal Sánchez P Jhoulys Chacín 3B Max Muncy 1B Freddie Freeman OF Yasiel Puig 2B Ozzie Albies C Kurt Suzuki SS Chris Taylor OF Nick Markakis OF Adam Duvall,,,
183,1156415187,Gilli,0,82.95,P Clayton Kershaw P Aníbal Sánchez OF Carlos González OF Corey Dickerson 1B Matt Olson OF Josh Reddick SS Ketel Marte C Tyler Flowers 3B Tim Beckham 2B Ronald Torreyes,,,
183,1156416069,jjones576 (2/2),0,82.95,P Clayton Kershaw P Andrew Cashner OF Khris Davis 1B José Martínez 2B Kolten Wong 3B Matt Chapman SS Carlos Correa C Yadier Molina OF Matt Adams OF Marwin González,,,
185,1156505718,maleeze (3/3),0,82.75,P Corey Kluber P German Márquez OF Mitch Haniger 3B Matt Chapman OF Greg Allen SS Johan Camargo 1B Joe Mauer OF Derek Dietrich 2B Jason Kipnis C John Ryan Murphy,,,
186,1156347799,mrohrbach73 (6/7),0,82.7,P Mike Fiers P Aníbal Sánchez 1B Paul Goldschmidt OF A.J. Pollock 3B Eduardo Escobar C Yadier Molina OF Steven Souza Jr. 2B Neil Walker OF Mark Canha SS Greg Garcia,,,
187,1156282086,brewcrew808,0,82.2,P Clayton Kershaw P Corey Kluber OF David Dahl 2B Jose Altuve OF Rafael Ortega 1B Chris Davis 3B David Fletcher SS Greg Garcia OF Rosell Herrera C René Rivera,,,
188,1156146529,cptnspaulding (4/7),0,80.65,P Clayton Kershaw P Robbie Ray OF Tyler O'Neill 2B Kolten Wong C Yadier Molina OF Matt Adams 1B Tyler Austin OF Jake Cave 3B Willians Astudillo SS Greg Garcia,,,
189,1156427935,sleipnir (2/2),0,80.2,P Clayton Kershaw P Corey Kluber 3B Matt Chapman OF Matt Adams OF Hernán Pérez C Tony Wolters 1B Chris Davis OF Craig Gentry 2B Logan Forsythe SS Greg Garcia,,,
190,1156549333,columbe13 (2/4),0,80,P Aníbal Sánchez P Robbie Ray 3B Justin Turner 1B Cody Bellinger 2B Ozzie Albies SS Dansby Swanson C Kurt Suzuki OF Chris Taylor OF Nick Markakis OF Adam Duvall,,,
191,1156277606,bp42250 (2/4),0,79.75,P Corey Kluber P German Márquez OF Christian Yelich 1B Jesús Aguilar OF Lorenzo Cain 2B Travis Shaw 3B Jace Peterson OF Craig Gentry C Caleb Joseph SS Greg Garcia,,,
192,1156315479,dlangley91,0,79.65,P Clayton Kershaw P Sonny Gray 1B Freddie Freeman OF Dee Gordon OF Matt Adams 3B Johan Camargo 2B Jason Kipnis C Tyler Flowers OF Austin Dean SS Andrelton Simmons,,,
192,1156429869,penninop (7/7),0,79.65,P Clayton Kershaw P Robbie Ray C J.T. Realmuto 2B Starlin Castro OF Matt Adams SS JT Riddle 1B Neil Walker OF Rafael Ortega OF Austin Dean 3B Willians Astudillo,,,
194,1156318240,Emac (5/7),0,79.25,P Corey Kluber P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Steven Souza Jr. SS Ketel Marte OF Chad Pinder C Tony Wolters OF Jake Cave 2B Logan Forsythe,,,
195,1156277605,bp42250 (1/4),0,78.75,P Corey Kluber P German Márquez 3B Max Muncy OF Cody Bellinger OF Joc Pederson 2B Brian Dozier SS Chris Taylor OF Mark Canha 1B Chris Davis C Caleb Joseph,,,
196,1155894856,Patrick_Star (7/7),0,77.7,P Mike Fiers P Aníbal Sánchez OF A.J. Pollock OF Lorenzo Cain 1B Eric Thames 2B Travis Shaw 3B Mike Moustakas OF Steven Souza Jr. SS Nick Ahmed C John Ryan Murphy,,,
197,1156138453,BigShotRobTX (4/7),0,76,P Aníbal Sánchez P Robbie Ray OF Ronald Acuña Jr. 1B Freddie Freeman 3B Matt Chapman C Kurt Suzuki OF Matt Adams SS Johan Camargo OF Stephen Piscotty 2B Chad Pinder,,,
198,1156276327,iculooking78 (2/4),0,75.55,P Corey Kluber P Aníbal Sánchez 3B Matt Carpenter 2B Jose Altuve C Yadier Molina 1B Matt Adams OF Chad Pinder OF Mark Canha OF Jake Cave SS Greg Garcia,,,
199,1156498327,GiveBaronYourMoney (5/7),0,75.25,P Corey Kluber P Robbie Ray OF Khris Davis OF Tyler O'Neill 3B Eduardo Escobar OF Stephen Piscotty SS Jorge Polanco 1B Chris Davis 2B Logan Forsythe C Jonathan Lucroy,,,
199,1156498341,GiveBaronYourMoney (6/7),0,75.25,P Corey Kluber P Robbie Ray OF Khris Davis OF Tyler O'Neill 3B Eduardo Escobar OF Stephen Piscotty SS Jorge Polanco 1B Chris Davis 2B Logan Forsythe C Jonathan Lucroy,,,
201,1156354288,ked78 (1/2),0,75.2,P Justin Verlander P Heath Fillmyer OF Ronald Acuña Jr. OF Khris Davis 2B Jose Altuve SS Carlos Correa 1B Tyler White C Martín Maldonado OF Mark Canha 3B Hunter Dozier,,,
202,1156429864,penninop (2/7),0,74.85,P Corey Kluber P Brett Kennedy OF Giancarlo Stanton 3B Miguel Andújar OF Brett Gardner C Yadier Molina 2B Gleyber Torres SS Jorge Polanco 1B Neil Walker OF Trey Mancini,,,
